"ibge_code","id_federative_unit","name","id"
3128501,MG,Guarará,"01a02d5a-f1bf-76fe-82b1-d2bcdff79d19"
3128600,MG,Guarda-Mor,"01a02d5a-f1bf-76fe-82b2-390a9cd3a525"
3128709,MG,Guaxupé,"01a02d5a-f1bf-76fe-82b3-f979c9fd58cd"
3128808,MG,Guidoval,"01a02d5a-f1bf-76fe-82b4-047833b6a157"
3128907,MG,Guimarânia,"01a02d5a-f1bf-7f9c-82b5-3adcab9ef69b"
3129004,MG,Guiricema,"01a02d5a-f1bf-7f9c-82b6-472d86233218"
3129103,MG,Gurinhatã,"01a02d5a-f1c0-78bc-bf5d-4a03de1a7ba4"
3129202,MG,Heliodora,"01a02d5a-f1c0-78bc-bf5e-361a1fccf0ec"
3129301,MG,Iapu,"01a02d5a-f1c0-78bc-bf5f-eca221a9725a"
3129400,MG,Ibertioga,"01a02d5a-f1c0-78bc-bf60-307f05ef6ef4"
3129509,MG,Ibiá,"01a02d5a-f1c1-715f-a45a-065f89128643"
3129608,MG,Ibiaí,"01a02d5a-f1c1-715f-a45b-82846becc5b5"
3129657,MG,Ibiracatu,"01a02d5a-f1c1-715f-a45c-ce52915ac4eb"
3129707,MG,Ibiraci,"01a02d5a-f1c1-7a32-a45d-467ab183c33f"
3129806,MG,Ibirité,"01a02d5a-f1c2-72f8-a320-8b6b4279c9b6"
3129905,MG,Ibitiúra de Minas,"01a02d5a-f1c2-72f8-a321-7dd27c9b8648"
3130002,MG,Ibituruna,"01a02d5a-f1c2-72f8-a322-dcae1d1b56fb"
3130051,MG,Icaraí de Minas,"01a02d5a-f1c2-7be3-a323-b5d2b7ed8bd2"
3130101,MG,Igarapé,"01a02d5a-f1c2-7be3-a324-21fa75e24488"
3130200,MG,Igaratinga,"01a02d5a-f1c2-7be3-a325-7639f95ae0a2"
3130309,MG,Iguatama,"01a02d5a-f1c3-747d-a113-8ab4fc492c30"
3130408,MG,Ijaci,"01a02d5a-f1c3-747d-a114-6eda1fe9aa5c"
3130507,MG,Ilicínea,"01a02d5a-f1c3-747d-a115-2ac9a196a346"
3130556,MG,Imbé de Minas,"01a02d5a-f1c3-747d-a116-1d367c5c3024"
3130606,MG,Inconfidentes,"01a02d5a-f1c3-7d73-a117-e3b9e8c86965"
3130655,MG,Indaiabira,"01a02d5a-f1c3-7d73-a118-ad8a2d5950e3"
3130705,MG,Indianópolis,"01a02d5a-f1c3-7d73-a119-b1adef6422c6"
3130804,MG,Ingaí,"01a02d5a-f1c3-7d73-a11a-43d8aaa69068"
3130903,MG,Inhapim,"01a02d5a-f1c4-762e-b218-931d3a18e64d"
3131000,MG,Inhaúma,"01a02d5a-f1c4-762e-b219-53f452b71e62"
3131109,MG,Inimutaba,"01a02d5a-f1c4-762e-b21a-8146b7dfdcc8"
3131158,MG,Ipaba,"01a02d5a-f1c4-762e-b21b-99b2becc2291"
3131208,MG,Ipanema,"01a02d5a-f1c4-7ee5-b21c-9dffe236662a"
3131307,MG,Ipatinga,"01a02d5a-f1c4-7ee5-b21d-7af860f7ddda"
3131406,MG,Ipiaçu,"01a02d5a-f1c4-7ee5-b21e-547b163d0de4"
3131505,MG,Ipuiúna,"01a02d5a-f1c4-7ee5-b21f-9bda1a1b99e1"
3131604,MG,Iraí de Minas,"01a02d5a-f1c5-779a-b6aa-21548b2a5612"
3131703,MG,Itabira,"01a02d5a-f1c5-779a-b6ab-6f4f87f6cabb"
3131802,MG,Itabirinha,"01a02d5a-f1c5-779a-b6ac-6923e76948f1"
3131901,MG,Itabirito,"01a02d5a-f1c5-779a-b6ad-b05976441608"
3132008,MG,Itacambira,"01a02d5a-f1c6-704f-a2fd-6cf3940a5e30"
3132107,MG,Itacarambi,"01a02d5a-f1c6-704f-a2fe-224f1080ebb3"
3132206,MG,Itaguara,"01a02d5a-f1c6-704f-a2ff-452891b32192"
3132305,MG,Itaipé,"01a02d5a-f1c6-7924-a300-fbfa282a2237"
3132404,MG,Itajubá,"01a02d5a-f1c6-7924-a301-8f8c52a0b252"
3132503,MG,Itamarandiba,"01a02d5a-f1c6-7924-a302-43020803410d"
3132602,MG,Itamarati de Minas,"01a02d5a-f1c6-7924-a303-45c609950c8d"
3132701,MG,Itambacuri,"01a02d5a-f1c7-71e6-8b3c-6785e5e9bfeb"
3132800,MG,Itambé do Mato Dentro,"01a02d5a-f1c7-71e6-8b3d-d5ab4a766ead"
3132909,MG,Itamogi,"01a02d5a-f1c7-71e6-8b3e-98b4d1355602"
3133006,MG,Itamonte,"01a02d5a-f1c7-71e6-8b3f-a4d312e7b3f7"
3133105,MG,Itanhandu,"01a02d5a-f1c7-71e6-8b40-cdd3ed99461f"
3133204,MG,Itanhomi,"01a02d5a-f1c7-71e6-8b41-64366827c9d0"
3133303,MG,Itaobim,"01a02d5a-f1c7-71e6-8b42-78ed70007120"
3133402,MG,Itapagipe,"01a02d5a-f1c8-720c-bd1d-bdb02b036e06"
3133501,MG,Itapecerica,"01a02d5a-f1c8-720c-bd1e-3f73c08cc568"
3133600,MG,Itapeva,"01a02d5a-f1c8-720c-bd1f-6e3338cde636"
3133709,MG,Itatiaiuçu,"01a02d5a-f1c8-720c-bd20-33eacc0739e2"
3133758,MG,Itaú de Minas,"01a02d5a-f1c8-720c-bd21-1bf157ed60cf"
3133808,MG,Itaúna,"01a02d5a-f1c9-721a-b09c-c60eac2d6ede"
3133907,MG,Itaverava,"01a02d5a-f1c9-721a-b09d-a9d67ced3ee3"
3134004,MG,Itinga,"01a02d5a-f1c9-721a-b09e-3ec5ec32e05d"
3134103,MG,Itueta,"01a02d5a-f1c9-721a-b09f-83dc33d605f2"
3134202,MG,Ituiutaba,"01a02d5a-f1c9-721a-b0a0-964f64c184a0"
3134301,MG,Itumirim,"01a02d5a-f1c9-721a-b0a1-5fc8e975d77d"
3134400,MG,Iturama,"01a02d5a-f1ca-7212-8fa9-001f8d09113a"
3134509,MG,Itutinga,"01a02d5a-f1ca-7212-8faa-13f357099dd4"
3134608,MG,Jaboticatubas,"01a02d5a-f1ca-7212-8fab-f30c9cd9e4e6"
3134707,MG,Jacinto,"01a02d5a-f1ca-7212-8fac-9b59e484222e"
3134806,MG,Jacuí,"01a02d5a-f1ca-7212-8fad-6252c292f47f"
3134905,MG,Jacutinga,"01a02d5a-f1ca-7212-8fae-1b3467eec096"
3135001,MG,Jaguaraçu,"01a02d5a-f1cb-720d-bdcb-e559f4c85cef"
3135050,MG,Jaíba,"01a02d5a-f1cb-720d-bdcc-aefa848ad8f3"
3135076,MG,Jampruca,"01a02d5a-f1cb-720d-bdcd-56edb99f347b"
3135100,MG,Janaúba,"01a02d5a-f1cb-720d-bdce-5a1ac030e4d6"
3135209,MG,Januária,"01a02d5a-f5b4-73bf-9aec-44a3e3e57d66"
3135308,MG,Japaraíba,"01a02d5a-f5b6-7eb1-b9e1-e11c03a855eb"
3135357,MG,Japonvar,"01a02d5a-f5b7-77b6-9b9c-733e8a7d6836"
3135407,MG,Jeceaba,"01a02d5a-f5b7-77b6-9b9d-175f676fe2c8"
3135456,MG,Jenipapo de Minas,"01a02d5a-f5b7-77b6-9b9e-ef7861095655"
3135506,MG,Jequeri,"01a02d5a-f5b8-706c-b78a-b19fb50df29a"
3135605,MG,Jequitaí,"01a02d5a-f5b8-706c-b78b-a1bef6f3a341"
3135704,MG,Jequitibá,"01a02d5a-f5b8-706c-b78c-bdcb026b14fd"
3135803,MG,Jequitinhonha,"01a02d5a-f5b8-706c-b78d-011aacdbf22c"
3135902,MG,Jesuânia,"01a02d5a-f5b8-791d-b78e-eafcfb7dcd2a"
3136009,MG,Joaíma,"01a02d5a-f5b8-791d-b78f-845ceb8c71d0"
3136108,MG,Joanésia,"01a02d5a-f5b9-71b9-afdd-fe404c37f91c"
3136207,MG,João Monlevade,"01a02d5a-f5b9-71b9-afde-59050e7fbca7"
3136306,MG,João Pinheiro,"01a02d5a-f5b9-7a1b-afdf-eda1dc2204a9"
3136405,MG,Joaquim Felício,"01a02d5a-f5b9-7a1b-afe0-8fdf3c30fd2a"
3136504,MG,Jordânia,"01a02d5a-f5ba-7281-b794-4d6f52834832"
3136520,MG,José Gonçalves de Minas,"01a02d5a-f5ba-7281-b795-d9138230e305"
3136553,MG,José Raydan,"01a02d5a-f5ba-7281-b796-43ee741db468"
3136579,MG,Josenópolis,"01a02d5a-f5ba-7b2f-b797-97d6b07eb76b"
3136652,MG,Juatuba,"01a02d5a-f5ba-7b2f-b798-413d0c58e0ee"
3136702,MG,Juiz de Fora,"01a02d5a-f5bb-738f-aa6e-a3f08cba6579"
3136801,MG,Juramento,"01a02d5a-f5bb-738f-aa6f-26a3784d4d71"
3136900,MG,Juruaia,"01a02d5a-f5bb-7c44-aa70-922a6ee464e7"
3136959,MG,Juvenília,"01a02d5a-f5bb-7c44-aa71-0c285a665b7a"
3137007,MG,Ladainha,"01a02d5a-f5bc-74b2-9002-43d86824f580"
3137106,MG,Lagamar,"01a02d5a-f5bc-74b2-9003-f27a1f779e50"
3137205,MG,Lagoa da Prata,"01a02d5a-f5bc-74b2-9004-1cf1e5d3b322"
3137304,MG,Lagoa dos Patos,"01a02d5a-f5bc-7d7c-9005-11908bf74308"
3137403,MG,Lagoa Dourada,"01a02d5a-f5bc-7d7c-9006-8fb36f33b33d"
3137502,MG,Lagoa Formosa,"01a02d5a-f5bd-75e9-8197-0b7fec25edb8"
3137536,MG,Lagoa Grande,"01a02d5a-f5bd-75e9-8198-043b58536292"
3137601,MG,Lagoa Santa,"01a02d5a-f5bd-7ee4-8199-bf3c03d75339"
3137700,MG,Lajinha,"01a02d5a-f5bd-7ee4-819a-0e6f92bf25b9"
3137809,MG,Lambari,"01a02d5a-f5be-777d-8e8f-4612e5681f50"
3137908,MG,Lamim,"01a02d5a-f5be-777d-8e90-fa08ddc7450e"
3138005,MG,Laranjal,"01a02d5a-f5be-7fdf-8e91-d0d3186511c4"
3138104,MG,Lassance,"01a02d5a-f5be-7fdf-8e92-5dc381576e89"
3138203,MG,Lavras,"01a02d5a-f5be-7fdf-8e93-96d750c79108"
3138302,MG,Leandro Ferreira,"01a02d5a-f5be-7fdf-8e94-668375236faa"
3138351,MG,Leme do Prado,"01a02d5a-f5bf-7b05-a4b9-94918de7a35b"
3138401,MG,Leopoldina,"01a02d5a-f5bf-7b05-a4ba-aa93d8423c77"
3138500,MG,Liberdade,"01a02d5a-f5bf-7b05-a4bb-47c7e39c0c15"
3138609,MG,Lima Duarte,"01a02d5a-f5c0-7385-bb0a-4e2ee964293c"
3138625,MG,Limeira do Oeste,"01a02d5a-f5c0-7385-bb0b-5927d325b2c1"
3138658,MG,Lontra,"01a02d5a-f5c0-7385-bb0c-3d243ca02a29"
3138674,MG,Luisburgo,"01a02d5a-f5c0-7385-bb0d-d8a6b76085cf"
3138682,MG,Luislândia,"01a02d5a-f5c0-7c2f-bb0e-6da2e4aa13b8"
3138708,MG,Luminárias,"01a02d5a-f5c0-7c2f-bb0f-1ac36fddd409"
3138807,MG,Luz,"01a02d5a-f5c0-7c2f-bb10-f095a32e038b"
3138906,MG,Machacalis,"01a02d5a-f5c1-74d4-9f6e-e8158def6304"
3139003,MG,Machado,"01a02d5a-f5c1-74d4-9f6f-70e507698b83"
3139102,MG,Madre de Deus de Minas,"01a02d5a-f5c1-74d4-9f70-c49a1906b522"
3139201,MG,Malacacheta,"01a02d5a-f5c1-74d4-9f71-4c383feb8617"
3139250,MG,Mamonas,"01a02d5a-f5c1-7d7c-9f72-f6662dfe2087"
3139300,MG,Manga,"01a02d5a-f5c1-7d7c-9f73-7dc100642c52"
3139409,MG,Manhuaçu,"01a02d5a-f5c1-7d7c-9f74-e17f5efb17e6"
3139508,MG,Manhumirim,"01a02d5a-f5c1-7d7c-9f75-61428185b584"
3139607,MG,Mantena,"01a02d5a-f5c1-7d7c-9f76-f1e45a933760"
3139805,MG,Mar de Espanha,"01a02d5a-f5c1-7d7c-9f77-354d40eaa1a1"
3139706,MG,Maravilhas,"01a02d5a-f5c1-7d7c-9f78-101362d8ef09"
3139904,MG,Maria da Fé,"01a02d5a-f5c2-7d91-80eb-e6b93e8dca4b"
3140001,MG,Mariana,"01a02d5a-f5c2-7d91-80ec-2921324fa233"
3140100,MG,Marilac,"01a02d5a-f5c2-7d91-80ed-2b9ecf239479"
3140159,MG,Mário Campos,"01a02d5a-f5c2-7d91-80ee-b1efb022ac2c"
3140209,MG,Maripá de Minas,"01a02d5a-f5c2-7d91-80ef-20a2123f1ca0"
3140308,MG,Marliéria,"01a02d5a-f5c2-7d91-80f0-07aab7b10ab9"
3140407,MG,Marmelópolis,"01a02d5a-f5c3-7da3-982d-c68658289df6"
3140506,MG,Martinho Campos,"01a02d5a-f5c3-7da3-982e-5d9b9eb1d380"
3140530,MG,Martins Soares,"01a02d5a-f5c3-7da3-982f-a83239dffec8"
3140555,MG,Mata Verde,"01a02d5a-f5c3-7da3-9830-7e44e6cf9e22"
3140605,MG,Materlândia,"01a02d5a-f5c4-7da5-8520-07db7642b4f8"
3140704,MG,Mateus Leme,"01a02d5a-f5c4-7da5-8521-94ce6431dd17"
3171501,MG,Mathias Lobato,"01a02d5a-f5c4-7da5-8522-7de257139908"
3140803,MG,Matias Barbosa,"01a02d5a-f5c4-7da5-8523-dd131a2b3cb4"
3140852,MG,Matias Cardoso,"01a02d5a-f5c5-7d92-81d2-f95bf2ad08eb"
3140902,MG,Matipó,"01a02d5a-f5c5-7d92-81d3-83b598085dd3"
3141009,MG,Mato Verde,"01a02d5a-f5c5-7d92-81d4-b9ffacc86bd6"
3141108,MG,Matozinhos,"01a02d5a-f5c5-7d92-81d5-41edff6fa908"
3141207,MG,Matutina,"01a02d5a-f5c5-7d92-81d6-1f92c40ab343"
3141306,MG,Medeiros,"01a02d5a-f5c6-7d90-8c54-a2b2002c2c84"
3141405,MG,Medina,"01a02d5a-f5c6-7d90-8c55-009d0a80bba5"
3141504,MG,Mendes Pimentel,"01a02d5a-f5c6-7d90-8c56-5a1dc7d4a481"
3141603,MG,Mercês,"01a02d5a-f5c6-7d90-8c57-5911eb6fb803"
3141702,MG,Mesquita,"01a02d5a-f5c7-7d90-ba21-7dd0c1afc750"
3141801,MG,Minas Novas,"01a02d5a-f5c7-7d90-ba22-0b20dd064244"
3141900,MG,Minduri,"01a02d5a-f5c7-7d90-ba23-b6995e89d12f"
3142007,MG,Mirabela,"01a02d5a-f5c7-7d90-ba24-205e7298602b"
3142106,MG,Miradouro,"01a02d5a-f5c8-7d91-a93b-110c6a03d870"
3142205,MG,Miraí,"01a02d5a-f5c8-7d91-a93c-d8c1899ef8e2"
3142254,MG,Miravânia,"01a02d5a-f5c8-7d91-a93d-c72a0aae6b13"
3142304,MG,Moeda,"01a02d5a-f5c8-7d91-a93e-6b6150025160"
3142403,MG,Moema,"01a02d5a-f5c8-7d91-a93f-95757ed76482"
3142502,MG,Monjolos,"01a02d5a-f5c9-7d91-856b-b1ff2eeb3c27"
3142601,MG,Monsenhor Paulo,"01a02d5a-f5c9-7d91-856c-8a29c223480f"
3142700,MG,Montalvânia,"01a02d5a-f5c9-7d91-856d-05412a39d534"
3142809,MG,Monte Alegre de Minas,"01a02d5a-f5c9-7d91-856e-5d7742281eb2"
3142908,MG,Monte Azul,"01a02d5a-f5ca-7d9f-8b4b-03ac14697b43"
3143005,MG,Monte Belo,"01a02d5a-f5ca-7d9f-8b4c-edf9451a7675"
3143104,MG,Monte Carmelo,"01a02d5a-f5ca-7d9f-8b4d-fca649b18ace"
3143153,MG,Monte Formoso,"01a02d5a-f5ca-7d9f-8b4e-298c20086476"
3143203,MG,Monte Santo de Minas,"01a02d5a-f9b7-75f0-ab87-3f295413d09f"
3143401,MG,Monte Sião,"01a02d5a-f9ba-7c6d-a157-58102d9a405c"
3143302,MG,Montes Claros,"01a02d5a-f9ba-7c6d-a158-6e6d53bc5212"
3143450,MG,Montezuma,"01a02d5a-f9bb-7553-bbe9-1dede77ab0e5"
3143500,MG,Morada Nova de Minas,"01a02d5a-f9bb-7553-bbea-a2ed0cfbb345"
3143609,MG,Morro da Garça,"01a02d5a-f9bb-7553-bbeb-73701b5e76f1"
3143708,MG,Morro do Pilar,"01a02d5a-f9bb-7e53-bbec-41cacf888506"
3143807,MG,Munhoz,"01a02d5a-f9bb-7e53-bbed-e2d86dde35ce"
3143906,MG,Muriaé,"01a02d5a-f9bb-7e53-bbee-24b6aa9fcd43"
3144003,MG,Mutum,"01a02d5a-f9bc-7711-8323-0fc1e82c90ff"
3144102,MG,Muzambinho,"01a02d5a-f9bc-7711-8324-ca2d05f2f354"
3144201,MG,Nacip Raydan,"01a02d5a-f9bc-7711-8325-6c8094935128"
3144300,MG,Nanuque,"01a02d5a-f9bc-7711-8326-4662d9574c08"
3144359,MG,Naque,"01a02d5a-f9bc-7fd8-8327-2b69429ddb9a"
3144375,MG,Natalândia,"01a02d5a-f9bc-7fd8-8328-bb8d8d51d79a"
3144409,MG,Natércia,"01a02d5a-f9bc-7fd8-8329-28be5709067f"
3144508,MG,Nazareno,"01a02d5a-f9bd-789e-9e85-5c20decc9b64"
3144607,MG,Nepomuceno,"01a02d5a-f9bd-789e-9e86-b3415f29bafe"
3144656,MG,Ninheira,"01a02d5a-f9bd-789e-9e87-580813524360"
3144672,MG,Nova Belém,"01a02d5a-f9bd-789e-9e88-128e0f05d943"
3144706,MG,Nova Era,"01a02d5a-f9be-7158-9d8e-f57735b9887e"
3144805,MG,Nova Lima,"01a02d5a-f9be-7158-9d8f-a87b42ee47fe"
3144904,MG,Nova Módica,"01a02d5a-f9be-7158-9d90-e4f358447680"
3145000,MG,Nova Ponte,"01a02d5a-f9be-7158-9d91-8034e0163333"
3145059,MG,Nova Porteirinha,"01a02d5a-f9be-7a19-9d92-5ebffc028e1c"
3145109,MG,Nova Resende,"01a02d5a-f9be-7a19-9d93-2472df8687ce"
3145208,MG,Nova Serrana,"01a02d5a-f9be-7a19-9d94-58baf38759a0"
3136603,MG,Nova União,"01a02d5a-f9be-7a19-9d95-a6d17e6d1885"
3145307,MG,Novo Cruzeiro,"01a02d5a-f9bf-72ce-81f8-29ab79a6a7e2"
3145356,MG,Novo Oriente de Minas,"01a02d5a-f9bf-72ce-81f9-e551dd3bacda"
3145372,MG,Novorizonte,"01a02d5a-f9bf-72ce-81fa-6a8369b4f8de"
3145406,MG,Olaria,"01a02d5a-f9bf-72ce-81fb-55799eb67901"
3145455,MG,Olhos-d'Água,"01a02d5a-f9bf-7b78-81fc-7db846f500bb"
3145505,MG,Olímpio Noronha,"01a02d5a-f9bf-7b78-81fd-0d1767eb3c9c"
3145604,MG,Oliveira,"01a02d5a-f9bf-7b78-81fe-28eb924a6957"
3145703,MG,Oliveira Fortes,"01a02d5a-f9bf-7b78-81ff-35e2662d162d"
3145802,MG,Onça de Pitangui,"01a02d5a-f9c0-7422-a4fc-7f831cbabe5d"
3145851,MG,Oratórios,"01a02d5a-f9c0-7422-a4fd-63fd1e53b128"
3145877,MG,Orizânia,"01a02d5a-f9c0-7422-a4fe-6e1bfeeffe9c"
3145901,MG,Ouro Branco,"01a02d5a-f9c0-7422-a4ff-f2d22b80bdc7"
3146008,MG,Ouro Fino,"01a02d5a-f9c0-7ccc-a500-233582d172dc"
3146107,MG,Ouro Preto,"01a02d5a-f9c0-7ccc-a501-88f5269d5c1d"
3146206,MG,Ouro Verde de Minas,"01a02d5a-f9c0-7ccc-a502-60d6aa15ba2b"
3146255,MG,Padre Carvalho,"01a02d5a-f9c0-7ccc-a503-a420ed971963"
3146305,MG,Padre Paraíso,"01a02d5a-f9c1-7575-b422-b61cc1a346f9"
3146552,MG,Pai Pedro,"01a02d5a-f9c1-7575-b423-d901b8e6db39"
3146404,MG,Paineiras,"01a02d5a-f9c1-7575-b424-23d97699aeff"
3146503,MG,Pains,"01a02d5a-f9c1-7575-b425-f9183fb91c4f"
3146602,MG,Paiva,"01a02d5a-f9c1-7e2d-b426-b1d7d4f73ae9"
3146701,MG,Palma,"01a02d5a-f9c1-7e2d-b427-4f03c8d6797f"
3146750,MG,Palmópolis,"01a02d5a-f9c1-7e2d-b428-c8e510d84b0d"
3146909,MG,Papagaios,"01a02d5a-f9c1-7e2d-b429-b07928567aee"
3147105,MG,Pará de Minas,"01a02d5a-f9c2-76d7-b9ba-3f8dd5a2b6b1"
3147006,MG,Paracatu,"01a02d5a-f9c2-76d7-b9bb-56f22573b595"
3147204,MG,Paraguaçu,"01a02d5a-f9c2-76d7-b9bc-7fc59d0d3523"
3147303,MG,Paraisópolis,"01a02d5a-f9c2-76d7-b9bd-a69c508b2b8a"
3147402,MG,Paraopeba,"01a02d5a-f9c2-7f8b-b9be-0d9a6c768369"
3147600,MG,Passa Quatro,"01a02d5a-f9c2-7f8b-b9bf-7dbe8171d73e"
3147709,MG,Passa Tempo,"01a02d5a-f9c2-7f8b-b9c0-dc10c6fe3b4c"
3147808,MG,Passa Vinte,"01a02d5a-f9c2-7f8b-b9c1-fcc305c38119"
3147501,MG,Passabém,"01a02d5a-f9c3-7834-b762-2c7a91d97b73"
3147907,MG,Passos,"01a02d5a-f9c3-7834-b763-14b43bacc43d"
3147956,MG,Patis,"01a02d5a-f9c3-7834-b764-c3694599628d"
3148004,MG,Patos de Minas,"01a02d5a-f9c3-7834-b765-90b7d136e4e0"
3148103,MG,Patrocínio,"01a02d5a-f9c4-70dd-b165-98e6e58c7ce8"
3148202,MG,Patrocínio do Muriaé,"01a02d5a-f9c4-70dd-b166-7f019969854d"
3148301,MG,Paula Cândido,"01a02d5a-f9c4-70dd-b167-58b2d537e295"
3148400,MG,Paulistas,"01a02d5a-f9c4-7999-b168-ac3c241e0937"
3148509,MG,Pavão,"01a02d5a-f9c4-7999-b169-94eddc59d733"
3148608,MG,Peçanha,"01a02d5a-f9c4-7999-b16a-85ba357a9679"
3148707,MG,Pedra Azul,"01a02d5a-f9c4-7999-b16b-930e64096b77"
3148756,MG,Pedra Bonita,"01a02d5a-f9c4-7999-b16c-e2e20eb6a974"
3148806,MG,Pedra do Anta,"01a02d5a-f9c4-7999-b16d-c3255a4e6714"
3148905,MG,Pedra do Indaiá,"01a02d5a-f9c4-7999-b16e-3ab081ae83e0"
3149002,MG,Pedra Dourada,"01a02d5a-f9c4-7999-b16f-c655a64c7132"
3149101,MG,Pedralva,"01a02d5a-f9c5-79c5-a7b8-786e8ee77f04"
3149150,MG,Pedras de Maria da Cruz,"01a02d5a-f9c5-79c5-a7b9-ea86b02f2d35"
3149200,MG,Pedrinópolis,"01a02d5a-f9c5-79c5-a7ba-01d90188d89e"
3149309,MG,Pedro Leopoldo,"01a02d5a-f9c5-79c5-a7bb-510907193b01"
3149408,MG,Pedro Teixeira,"01a02d5a-f9c6-79c8-9fb6-c9020a3c58eb"
3149507,MG,Pequeri,"01a02d5a-f9c6-79c8-9fb7-3c2ec06158b3"
3149606,MG,Pequi,"01a02d5a-f9c6-79c8-9fb8-df20665d3e9b"
3149705,MG,Perdigão,"01a02d5a-f9c6-79c8-9fb9-163db3e2cc8b"
3149804,MG,Perdizes,"01a02d5a-f9c6-79c8-9fba-26920c72dc8e"
3149903,MG,Perdões,"01a02d5a-f9c6-79c8-9fbb-70d53a9ce9be"
3149952,MG,Periquito,"01a02d5a-f9c7-79c1-be24-1dd61e78c87b"
3150000,MG,Pescador,"01a02d5a-f9c7-79c1-be25-2525cdb71d9b"
3150109,MG,Piau,"01a02d5a-f9c7-79c1-be26-54dfbde6d2f7"
3150158,MG,Piedade de Caratinga,"01a02d5a-f9c7-79c1-be27-f509f6119cf0"
3150208,MG,Piedade de Ponte Nova,"01a02d5a-f9c7-79c1-be28-09bbb49bd664"
3150307,MG,Piedade do Rio Grande,"01a02d5a-f9c7-79c1-be29-4c41385174ef"
3150406,MG,Piedade dos Gerais,"01a02d5a-f9c7-79c1-be2a-0538e6aa7b37"
3150505,MG,Pimenta,"01a02d5a-f9c7-79c1-be2b-317dab398b32"
3150539,MG,Pingo-d'Água,"01a02d5a-f9c7-79c1-be2c-c1f1dde61ebf"
3150570,MG,Pintópolis,"01a02d5a-f9c8-79bf-a27d-00ad3603152e"
3150604,MG,Piracema,"01a02d5a-f9c8-79bf-a27e-cdf6e188b7d7"
3150703,MG,Pirajuba,"01a02d5a-f9c8-79bf-a27f-d742382caccc"
3150802,MG,Piranga,"01a02d5a-f9c8-79bf-a280-115e32149433"
3150901,MG,Piranguçu,"01a02d5a-f9c8-79bf-a281-d26ae8d6c7fc"
3151008,MG,Piranguinho,"01a02d5a-f9c8-79bf-a282-fe7b2d94442c"
3151107,MG,Pirapetinga,"01a02d5a-fdb3-765f-a778-959ea4dcb0b9"
3151206,MG,Pirapora,"01a02d5a-fdb6-71d5-9404-c11150356089"
3151305,MG,Piraúba,"01a02d5a-fdb6-7ad2-9405-6c8b1a6234e9"
3151404,MG,Pitangui,"01a02d5a-fdb7-734b-83c9-31085e4f475c"
3151503,MG,Piumhi,"01a02d5a-fdb7-734b-83ca-11bace2eb59a"
3151602,MG,Planura,"01a02d5a-fdb7-734b-83cb-e0a7b4662d11"
3151701,MG,Poço Fundo,"01a02d5a-fdb7-7bfd-83cc-0211902178b8"
3151800,MG,Poços de Caldas,"01a02d5a-fdb7-7bfd-83cd-e499461a98c8"
3151909,MG,Pocrane,"01a02d5a-fdb8-7467-ac2e-3306976ef871"
3152006,MG,Pompéu,"01a02d5a-fdb8-7467-ac2f-db4e837b8ed2"
3152105,MG,Ponte Nova,"01a02d5a-fdb8-7cde-ac30-82f756b5a8d8"
3152131,MG,Ponto Chique,"01a02d5a-fdb8-7cde-ac31-9b71a28dc5e9"
3152170,MG,Ponto dos Volantes,"01a02d5a-fdb9-7548-9d39-ad90c10081f7"
3152204,MG,Porteirinha,"01a02d5a-fdb9-7548-9d3a-8ebe1e13df81"
3152303,MG,Porto Firme,"01a02d5a-fdb9-7548-9d3b-e184684160f6"
3152402,MG,Poté,"01a02d5a-fdb9-7db2-9d3c-c95d74a729d8"
3152501,MG,Pouso Alegre,"01a02d5a-fdb9-7db2-9d3d-8a09c3f99416"
3152600,MG,Pouso Alto,"01a02d5a-fdb9-7db2-9d3e-931ebeeed37e"
3152709,MG,Prados,"01a02d5a-fdb9-7db2-9d3f-2124d2a92749"
3152808,MG,Prata,"01a02d5a-fdba-7618-9f52-661cbda6abb3"
3152907,MG,Pratápolis,"01a02d5a-fdba-7618-9f53-6da8f6730b95"
3153004,MG,Pratinha,"01a02d5a-fdba-7618-9f54-f85af6668cdd"
3153103,MG,Presidente Bernardes,"01a02d5a-fdba-7618-9f55-d5b387a6875a"
3153202,MG,Presidente Juscelino,"01a02d5a-fdba-7ee6-9f56-4c45b7227453"
3153301,MG,Presidente Kubitschek,"01a02d5a-fdba-7ee6-9f57-509fcbbe9637"
3153400,MG,Presidente Olegário,"01a02d5a-fdba-7ee6-9f58-ac7a97599c71"
3153608,MG,Prudente de Morais,"01a02d5a-fdba-7ee6-9f59-344a4c2cfd59"
3153707,MG,Quartel Geral,"01a02d5a-fdbb-7793-a908-b3fd9ba016f4"
3153806,MG,Queluzito,"01a02d5a-fdbb-7793-a909-2db228063f42"
3153905,MG,Raposos,"01a02d5a-fdbb-7793-a90a-1d8069ce7ffb"
3154002,MG,Raul Soares,"01a02d5a-fdbb-7793-a90b-b7853b3e489c"
3154101,MG,Recreio,"01a02d5a-fdbb-7793-a90c-357651d73bf8"
3154150,MG,Reduto,"01a02d5a-fdbc-7043-a4ca-e2690aa61e00"
3154200,MG,Resende Costa,"01a02d5a-fdbc-7043-a4cb-cf06fcd63e3c"
3154309,MG,Resplendor,"01a02d5a-fdbc-7043-a4cc-ca48b70bad25"
3154408,MG,Ressaquinha,"01a02d5a-fdbc-7043-a4cd-4147c2eea766"
